,index,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,YearRemodAdd,YearBuilt,OverallCond,1stFlrSF,OverallQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,LotArea,MSSubClass,2ndFlrSF,PavedDrive,HeatingQC,SaleCondition,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,CentralAir,Condition2,HouseStyle,RoofStyle,RoofMatl,ExterQual,ExterCond,Foundation,Heating,BldgType,Electrical,LotFrontage,GarageYrBlt,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,BsmtFullBath,BsmtHalfBath,GarageCars,GarageArea,FireplaceQu,BsmtFinType2,BsmtExposure,GarageType,BsmtCond,BsmtQual,BsmtFinType1,GarageFinish,Utilities,GarageCond,MasVnrType,SaleType,Functional,KitchenQual,Exterior2nd,Exterior1st,GarageQual,MSZoning
446,447,0,1888,2,1,2,1,6,1,2002,1966,6,1888,6,0,0,0,0,0,0,0,6,2010,16492,20,0,Y,Ex,Normal,Pave,IR1,Lvl,Corner,Gtl,NAmes,PosA,Y,Norm,1Story,Gable,CompShg,Gd,TA,CBlock,GasA,1Fam,SBrkr,137.0,1966.0,0.0,247.0,713.0,557.0,1517.0,0.0,0.0,2.0,578.0,Gd,Rec,No,Attchd,TA,TA,ALQ,Fin,AllPub,TA,None,WD,Mod,Gd,Plywood,BrkFace,TA,RL
447,448,0,1886,2,1,4,1,10,1,1999,1998,5,956,7,89,0,0,0,0,0,0,7,2006,11214,60,930,Y,Gd,Normal,Pave,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,87.67617797851562,1998.0,0.0,0.0,0.0,930.0,930.0,0.0,0.0,2.0,431.0,TA,Unf,No,Attchd,TA,Gd,Unf,Fin,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
448,449,0,1376,2,0,3,1,7,1,1950,1937,6,780,6,0,0,0,0,0,0,0,6,2006,8600,50,596,N,TA,Normal,Pave,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,Y,Norm,1.5Fin,Gable,CompShg,TA,TA,BrkTil,GasA,1Fam,SBrkr,50.0,1937.0,0.0,0.0,0.0,780.0,780.0,0.0,0.0,1.0,198.0,Gd,Unf,No,Detchd,TA,TA,Unf,Unf,AllPub,TA,None,WD,Typ,TA,MetalSd,MetalSd,TA,RM
449,450,0,1183,1,1,2,1,6,0,2002,1948,7,679,3,0,176,0,0,0,0,0,6,2007,6000,50,504,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Y,Norm,1.5Fin,Gable,CompShg,TA,Gd,CBlock,GasA,1Fam,SBrkr,50.0,1981.0,0.0,331.0,0.0,318.0,649.0,0.0,0.0,1.0,308.0,Gd,Unf,No,Detchd,TA,TA,ALQ,Unf,AllPub,TA,None,WD,Typ,TA,MetalSd,MetalSd,TA,RM
450,451,0,813,1,0,2,1,5,0,2005,1930,8,813,6,0,113,0,0,0,0,0,6,2006,5684,30,0,N,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Y,Norm,1Story,Hip,CompShg,TA,TA,BrkTil,GasA,1Fam,FuseA,70.0,1932.0,0.0,0.0,0.0,813.0,813.0,0.0,0.0,1.0,270.0,Gd,Unf,No,Detchd,TA,TA,Unf,Unf,AllPub,Fa,None,WD,Typ,Gd,Wd Sdng,Wd Sdng,Fa,RM
451,452,0,1533,2,0,2,1,5,2,1975,1975,5,1533,7,200,54,0,0,0,0,0,12,2006,70761,20,0,Y,TA,Normal,Pave,IR1,Low,Inside,Mod,ClearCr,Norm,Y,Norm,1Story,Gable,WdShngl,TA,TA,CBlock,GasA,1Fam,SBrkr,62.0,1975.0,0.0,655.0,0.0,878.0,1533.0,1.0,0.0,2.0,576.0,TA,Unf,Gd,Attchd,TA,Gd,ALQ,Unf,AllPub,TA,None,WD,Typ,Gd,Plywood,Plywood,TA,RL
452,453,0,1756,2,1,3,1,7,0,1997,1996,5,888,6,144,122,0,0,0,0,0,7,2007,9303,60,868,Y,Ex,Normal,Pave,IR1,Lvl,Corner,Gtl,Timber,Norm,Y,Norm,2Story,Hip,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,78.3197250366211,1996.0,42.0,742.0,0.0,130.0,872.0,1.0,0.0,2.0,422.0,Gd,Unf,No,Attchd,TA,Ex,ALQ,Fin,AllPub,TA,BrkFace,WD,Typ,TA,VinylSd,VinylSd,TA,RL
453,454,0,1590,2,1,3,1,6,0,2008,2008,5,786,8,0,30,0,0,0,0,0,6,2009,9000,60,804,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,75.0,2008.0,0.0,0.0,0.0,768.0,768.0,0.0,0.0,2.0,676.0,Gd,Unf,No,Attchd,TA,Gd,Unf,RFn,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,FV
454,455,0,1728,2,0,4,2,8,0,1976,1976,5,1728,5,0,0,0,0,0,0,0,7,2006,9297,90,0,Y,TA,Family,Pave,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,Duplex,SBrkr,63.0,1976.0,0.0,1606.0,0.0,122.0,1728.0,2.0,0.0,2.0,560.0,Gd,Unf,No,Detchd,TA,TA,ALQ,Unf,AllPub,TA,None,WD,Typ,TA,Plywood,Plywood,TA,RL
455,456,0,1242,1,1,3,1,6,1,1973,1973,6,1242,7,0,0,0,0,0,0,0,9,2007,9600,20,0,Y,Fa,Normal,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Y,Norm,1Story,Hip,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,80.0,1973.0,320.0,916.0,0.0,326.0,1242.0,0.0,0.0,2.0,528.0,TA,Unf,No,Attchd,TA,TA,ALQ,Unf,AllPub,TA,BrkFace,WD,Typ,TA,HdBoard,HdBoard,TA,RL
456,457,0,1344,1,0,4,1,7,0,1950,1916,5,624,5,0,0,96,0,0,0,0,5,2008,4571,70,720,Y,Fa,Abnorml,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,N,Norm,2Story,Gable,CompShg,TA,TA,BrkTil,GasA,1Fam,SBrkr,34.0,1916.0,0.0,0.0,0.0,624.0,624.0,0.0,0.0,3.0,513.0,Gd,Unf,No,Detchd,TA,TA,Unf,Unf,AllPub,Fa,None,COD,Typ,TA,AsbShng,AsbShng,Fa,RM
457,458,0,1663,1,0,2,1,6,2,1994,1954,6,1663,4,224,137,0,0,0,0,0,3,2008,53227,20,0,Y,Ex,Normal,Pave,IR1,Low,CulDSac,Mod,ClearCr,Norm,Y,Norm,1Story,Flat,Tar&Grv,TA,TA,CBlock,GasA,1Fam,SBrkr,70.10494995117188,1954.0,0.0,1116.0,0.0,248.0,1364.0,1.0,0.0,2.0,529.0,Gd,Unf,Gd,Attchd,TA,Gd,BLQ,Fin,AllPub,TA,None,WD,Min1,Gd,Plywood,Plywood,TA,RL
458,459,0,1666,1,0,3,1,7,1,1996,1925,7,833,8,192,63,0,0,0,0,0,6,2008,5100,70,833,Y,Fa,Normal,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Y,Norm,2Story,Hip,CompShg,TA,Gd,PConc,GasA,1Fam,SBrkr,46.16203308105469,1925.0,0.0,0.0,0.0,588.0,588.0,0.0,0.0,1.0,228.0,Gd,Unf,No,Detchd,TA,TA,Unf,Unf,AllPub,TA,None,WD,Typ,Gd,Wd Shng,Stucco,TA,RM
459,460,0,1203,1,0,3,1,5,1,1950,1950,4,979,5,0,0,248,0,0,0,0,7,2009,7015,50,224,Y,TA,Normal,Pave,IR1,Bnk,Corner,Gtl,BrkSide,Norm,Y,Norm,1.5Fin,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,73.41142272949219,1950.0,161.0,185.0,0.0,524.0,709.0,1.0,0.0,1.0,352.0,TA,Unf,No,Detchd,TA,TA,LwQ,Unf,AllPub,TA,BrkCmn,WD,Typ,Gd,MetalSd,MetalSd,TA,RL
460,461,0,1935,2,1,3,1,8,0,2009,2009,5,832,8,0,150,0,0,0,0,0,12,2009,8004,60,1103,Y,Ex,Partial,Pave,IR1,Lvl,Inside,Gtl,Somerst,RRAn,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,75.0,2009.0,110.0,544.0,0.0,288.0,832.0,1.0,0.0,2.0,552.0,Gd,Unf,No,BuiltIn,TA,Gd,GLQ,Fin,AllPub,TA,Stone,New,Typ,TA,VinylSd,VinylSd,TA,FV
461,462,0,1135,1,0,3,1,6,0,2007,1936,9,575,7,256,0,0,0,0,0,0,4,2009,7200,70,560,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,SWISU,Feedr,Y,Norm,2Story,Gable,CompShg,Gd,Gd,PConc,GasA,1Fam,SBrkr,60.0,1971.0,0.0,350.0,210.0,0.0,560.0,1.0,0.0,2.0,576.0,Gd,BLQ,No,Detchd,Gd,Gd,ALQ,RFn,AllPub,TA,None,WD,Typ,Gd,Wd Sdng,Wd Sdng,TA,RL
462,463,0,864,1,0,3,1,5,1,1965,1965,5,864,5,0,0,236,0,0,0,0,12,2009,8281,20,0,Y,Gd,Normal,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,60.0,1965.0,0.0,553.0,311.0,0.0,864.0,0.0,0.0,1.0,360.0,Po,BLQ,No,Detchd,TA,TA,Rec,Unf,AllPub,TA,None,WD,Typ,TA,MetalSd,MetalSd,TA,RL
463,464,0,1660,1,1,3,1,6,1,1995,1934,7,849,6,0,0,0,0,0,0,0,8,2008,11988,70,811,Y,Fa,Normal,Pave,IR1,HLS,Inside,Mod,Crawfor,Norm,Y,Norm,2Story,Hip,CompShg,TA,TA,CBlock,GasA,1Fam,FuseA,74.0,1939.0,0.0,326.0,0.0,389.0,715.0,0.0,0.0,1.0,240.0,Gd,Unf,No,Detchd,TA,TA,LwQ,Unf,AllPub,TA,None,WD,Typ,TA,Stucco,Stucco,TA,RL
464,465,0,1040,2,0,3,1,5,0,1978,1978,5,1040,5,0,0,0,0,0,0,0,8,2009,8430,20,0,Y,TA,Normal,Pave,Reg,HLS,Inside,Mod,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,60.0,1963.950927734375,136.0,616.0,0.0,424.0,1040.0,0.0,0.0,0.0,0.0,Gd,Unf,No,Detchd,TA,Gd,Rec,Unf,AllPub,TA,BrkFace,WD,Typ,TA,HdBoard,HdBoard,TA,RL
465,466,0,1414,2,0,2,1,6,1,2004,2004,5,1414,7,144,20,0,0,0,0,0,5,2006,3072,120,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Y,Norm,1Story,Hip,CompShg,Gd,TA,PConc,GasA,TwnhsE,SBrkr,39.921234130859375,2004.0,18.0,0.0,0.0,1375.0,1375.0,0.0,0.0,2.0,398.0,TA,Unf,No,Attchd,TA,Gd,Unf,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RM
466,467,0,1277,1,0,2,1,5,1,1970,1970,5,1277,7,0,0,0,0,176,0,0,4,2007,10628,20,0,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Y,Norm,1Story,Flat,Tar&Grv,TA,Gd,CBlock,GasA,1Fam,SBrkr,85.0,1970.0,0.0,778.0,0.0,499.0,1277.0,1.0,0.0,2.0,526.0,Po,Unf,Gd,Attchd,Gd,TA,GLQ,Unf,AllPub,TA,None,WD,Typ,TA,Plywood,Plywood,TA,RL
467,468,0,1644,1,1,3,1,7,2,1995,1942,7,888,5,168,0,0,0,0,0,0,6,2007,9480,70,756,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,NAmes,Artery,Y,Norm,2Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,79.0,1942.0,224.0,386.0,0.0,342.0,728.0,0.0,0.0,1.0,312.0,Gd,Unf,No,Attchd,TA,TA,LwQ,Unf,AllPub,TA,Stone,WD,Typ,Gd,MetalSd,MetalSd,TA,RL
468,469,0,1634,2,0,3,1,7,1,2006,2006,5,1634,8,0,44,0,0,0,0,0,5,2007,11428,20,0,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,98.0,2006.0,248.0,0.0,0.0,1626.0,1626.0,0.0,0.0,3.0,866.0,Gd,Unf,No,Attchd,TA,Gd,Unf,RFn,AllPub,TA,Stone,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
469,470,0,1710,2,1,3,1,7,0,1993,1993,5,832,6,144,70,0,0,0,0,0,6,2008,9291,60,878,Y,Ex,Normal,Pave,IR1,Lvl,Corner,Gtl,SawyerW,RRNe,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,76.0,1993.0,120.0,426.0,0.0,406.0,832.0,0.0,0.0,2.0,506.0,Gd,Unf,No,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,BrkFace,WD,Typ,Gd,HdBoard,HdBoard,TA,RL
470,471,0,1502,1,1,1,1,4,0,1985,1985,5,1502,8,0,54,0,0,140,0,0,6,2010,6820,120,0,Y,TA,Normal,Pave,IR1,Lvl,Corner,Gtl,StoneBr,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,TwnhsE,SBrkr,58.77162170410156,1985.0,0.0,368.0,1120.0,0.0,1488.0,1.0,0.0,2.0,528.0,Gd,BLQ,Av,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,None,WD,Typ,Gd,HdBoard,HdBoard,TA,RL
471,472,0,1969,2,1,3,1,8,1,1977,1977,6,1161,7,0,0,0,0,276,0,0,11,2007,11952,60,808,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,NWAmes,PosA,Y,Norm,2Story,Mansard,WdShake,TA,TA,CBlock,GasA,1Fam,SBrkr,92.0,1977.0,0.0,0.0,0.0,808.0,808.0,0.0,0.0,2.0,534.0,Gd,Unf,No,Attchd,TA,Gd,Unf,RFn,AllPub,TA,None,WD,Typ,TA,Plywood,WdShing,TA,RL
472,473,0,1072,1,0,2,1,5,0,2005,2005,5,1072,6,0,28,0,0,0,0,0,6,2008,3675,180,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Y,Norm,SLvl,Gable,CompShg,TA,TA,PConc,GasA,TwnhsE,SBrkr,35.0,2005.0,80.0,459.0,0.0,88.0,547.0,1.0,0.0,2.0,525.0,Gd,Unf,Gd,Basment,TA,Gd,GLQ,RFn,AllPub,TA,BrkFace,WD,Typ,TA,VinylSd,VinylSd,TA,RM
473,474,0,1976,2,0,2,1,7,1,2007,2006,5,1976,8,250,63,0,0,0,0,0,7,2007,14977,20,0,Y,Ex,Partial,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,110.0,2006.0,304.0,1350.0,0.0,626.0,1976.0,1.0,0.0,3.0,908.0,Ex,Unf,Gd,Attchd,TA,Ex,GLQ,RFn,AllPub,TA,BrkFace,New,Typ,Gd,VinylSd,VinylSd,TA,RL
474,475,0,1652,2,0,2,1,6,0,2000,2000,5,1652,8,96,48,0,0,0,0,0,8,2007,5330,120,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,StoneBr,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,TwnhsE,SBrkr,41.0,2000.0,0.0,1196.0,0.0,298.0,1494.0,1.0,0.0,2.0,499.0,Gd,Unf,Av,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,None,WD,Typ,Ex,CmentBd,CemntBd,TA,RL
475,476,0,970,1,0,2,1,5,0,1963,1963,6,970,5,0,24,0,0,192,0,0,7,2007,8480,20,0,Y,TA,Normal,Pave,Reg,Lvl,Corner,Gtl,Sawyer,Norm,Y,Norm,1Story,Hip,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,80.0,1996.0,0.0,630.0,0.0,340.0,970.0,1.0,0.0,2.0,624.0,Gd,Unf,No,Detchd,TA,TA,GLQ,Unf,AllPub,TA,None,WD,Typ,TA,HdBoard,HdBoard,TA,RL
476,477,0,1493,2,0,3,1,7,1,1998,1997,5,1493,6,140,39,0,0,0,0,0,4,2008,13125,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Mod,CollgCr,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,75.0,1997.0,215.0,994.0,0.0,484.0,1478.0,1.0,0.0,2.0,508.0,TA,Unf,Gd,Attchd,TA,Gd,GLQ,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
477,478,0,2643,2,1,3,1,9,1,2006,2006,5,2069,9,414,84,0,0,0,0,0,3,2007,13693,60,574,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Y,Norm,2Story,Hip,CompShg,Ex,TA,PConc,GasA,1Fam,SBrkr,105.0,2006.0,772.0,0.0,0.0,2153.0,2153.0,0.0,0.0,3.0,694.0,Gd,Unf,Av,BuiltIn,TA,Gd,Unf,Fin,AllPub,TA,BrkFace,WD,Typ,Ex,VinylSd,VinylSd,TA,RL
478,479,0,1718,2,0,3,1,7,1,2008,2007,5,1718,8,208,44,0,0,0,0,0,9,2009,10637,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Y,Norm,1Story,Hip,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,79.0,2007.0,336.0,1288.0,0.0,417.0,1705.0,1.0,0.0,3.0,826.0,Gd,Unf,Gd,Attchd,TA,Ex,GLQ,RFn,AllPub,TA,Stone,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
479,480,0,1131,1,0,2,1,7,0,2000,1937,7,1131,4,0,72,0,0,0,0,0,3,2007,5925,30,0,Y,TA,Alloca,Pave,Reg,Bnk,Inside,Gtl,OldTown,Norm,Y,Norm,1Story,Hip,CompShg,TA,TA,BrkTil,GasA,1Fam,SBrkr,50.0,1995.0,435.0,168.0,0.0,739.0,907.0,0.0,0.0,2.0,672.0,Gd,Unf,No,Detchd,TA,Fa,Rec,Unf,AllPub,TA,BrkCmn,WD,Typ,TA,Stucco,Stucco,TA,RM
480,481,0,1850,2,0,3,1,8,1,2005,2004,5,1850,9,519,112,0,0,0,0,0,3,2006,16033,20,0,Y,Ex,Normal,Pave,IR1,Lvl,FR2,Gtl,NridgHt,Norm,Y,Norm,1Story,Hip,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,98.0,2004.0,378.0,1261.0,0.0,572.0,1833.0,1.0,0.0,3.0,772.0,Gd,Unf,Gd,Attchd,TA,Ex,GLQ,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
481,482,0,1792,2,0,2,1,6,1,2004,2003,5,1792,9,206,49,0,0,0,0,0,8,2006,11846,20,0,Y,Ex,Normal,Pave,IR1,HLS,Inside,Gtl,NridgHt,Norm,Y,Norm,1Story,Hip,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,72.0,2003.0,562.0,1567.0,0.0,225.0,1792.0,1.0,0.0,3.0,874.0,Gd,Unf,Gd,Attchd,TA,Ex,GLQ,Fin,AllPub,TA,BrkFace,WD,Typ,Ex,VinylSd,VinylSd,TA,RL
482,483,0,1826,1,1,4,1,7,1,2005,1915,8,916,7,0,0,0,0,0,0,0,6,2009,2500,70,910,Y,Ex,Normal,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,50.0,1915.0,0.0,299.0,0.0,611.0,910.0,1.0,0.0,1.0,164.0,Gd,Unf,No,Attchd,TA,TA,ALQ,Unf,AllPub,Fa,None,WD,Min2,Ex,Stucco,Stucco,Fa,RM
483,484,0,1216,2,0,2,1,5,0,1998,1998,5,1216,6,0,125,0,0,0,0,0,5,2006,4500,120,0,Y,Ex,Normal,Pave,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Y,Norm,1Story,Hip,CompShg,TA,TA,PConc,GasA,Twnhs,SBrkr,32.0,1998.0,116.0,897.0,0.0,319.0,1216.0,1.0,0.0,2.0,402.0,Gd,Unf,No,Attchd,TA,Ex,GLQ,Unf,AllPub,TA,BrkFace,WD,Typ,TA,VinylSd,VinylSd,TA,RM
484,485,0,999,1,0,3,1,6,0,2001,1962,7,999,5,0,132,0,0,0,0,0,3,2007,7758,20,0,Y,Gd,Normal,Pave,IR1,Lvl,Corner,Gtl,Sawyer,Norm,Y,Norm,1Story,Gable,CompShg,TA,Gd,CBlock,GasA,1Fam,SBrkr,73.58037567138672,1963.0,0.0,588.0,0.0,411.0,999.0,1.0,0.0,1.0,264.0,Gd,Unf,No,Detchd,TA,TA,ALQ,Unf,AllPub,TA,None,WD,Typ,Gd,Plywood,HdBoard,TA,RL
485,486,0,1113,1,0,3,1,5,1,2007,1950,7,1113,5,0,80,120,0,0,0,0,7,2009,9600,20,0,Y,Gd,Normal,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,CBlock,GasA,1Fam,SBrkr,80.0,1950.0,0.0,607.0,0.0,506.0,1113.0,0.0,0.0,1.0,264.0,Gd,Unf,No,Attchd,TA,TA,ALQ,Unf,AllPub,TA,None,WD,Typ,Gd,MetalSd,MetalSd,TA,RL
486,487,0,1073,1,1,3,1,6,0,1965,1965,7,1073,5,0,0,0,0,0,0,0,6,2007,10289,20,0,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Y,Norm,1Story,Hip,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,79.0,1965.0,168.0,836.0,0.0,237.0,1073.0,1.0,0.0,2.0,515.0,Gd,Unf,No,Attchd,TA,TA,ALQ,RFn,AllPub,TA,BrkFace,WD,Typ,TA,MetalSd,MetalSd,TA,RL
487,488,0,1484,2,0,3,1,7,1,1971,1971,6,1484,5,224,0,0,0,180,0,0,2,2007,12243,20,0,Y,Gd,Normal,Pave,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,70.0,1971.0,0.0,998.0,0.0,486.0,1484.0,0.0,0.0,2.0,487.0,TA,Unf,Av,Attchd,TA,Gd,ALQ,Unf,AllPub,TA,None,WD,Typ,TA,Plywood,Plywood,TA,RL
488,489,0,2414,2,0,3,2,10,1,1970,1900,4,1766,5,142,0,0,0,0,0,0,5,2006,10800,190,648,N,TA,Normal,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,N,Norm,1.5Fin,Gable,CompShg,TA,Fa,CBlock,GasA,2fmCon,FuseA,60.0,1970.0,0.0,664.0,0.0,290.0,954.0,0.0,0.0,2.0,520.0,Gd,Unf,No,Attchd,Fa,TA,BLQ,Unf,AllPub,Fa,None,ConLD,Mod,TA,Wd Sdng,Wd Sdng,TA,RL
489,490,0,630,1,0,1,1,3,0,2002,1970,8,630,4,0,0,0,0,0,0,0,5,2009,1526,180,0,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Y,Norm,SFoyer,Gable,CompShg,TA,Gd,CBlock,GasA,Twnhs,SBrkr,21.0,1970.0,0.0,515.0,0.0,115.0,630.0,1.0,0.0,1.0,286.0,Gd,Unf,Av,Attchd,TA,Gd,GLQ,Unf,AllPub,TA,None,WD,Typ,Gd,CmentBd,CemntBd,TA,RM
490,491,0,1304,1,1,3,1,4,1,1976,1976,6,616,5,141,24,0,0,0,0,0,6,2008,2665,160,688,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Y,Norm,2Story,Gable,CompShg,TA,TA,PConc,GasA,TwnhsE,SBrkr,32.96910858154297,1976.0,0.0,0.0,0.0,264.0,264.0,0.0,0.0,1.0,336.0,Gd,Unf,Mn,BuiltIn,TA,Gd,Unf,Fin,AllPub,TA,None,WD,Typ,TA,CmentBd,CemntBd,TA,RM
491,492,0,1578,1,0,3,1,5,2,1950,1941,7,958,6,0,0,32,0,0,0,0,8,2006,9490,50,620,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,NAmes,Artery,Y,Norm,1.5Fin,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,FuseA,79.0,1941.0,0.0,403.0,165.0,238.0,806.0,1.0,0.0,1.0,240.0,TA,Rec,No,Attchd,TA,TA,BLQ,Unf,AllPub,TA,None,WD,Typ,Fa,Wd Sdng,Wd Sdng,TA,RL
492,493,0,1456,2,1,3,1,8,0,2006,2006,5,728,6,0,0,0,0,0,0,0,5,2006,15578,60,728,Y,Gd,Partial,Pave,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,105.0,2006.0,0.0,0.0,0.0,728.0,728.0,0.0,0.0,2.0,429.0,Gd,Unf,No,Attchd,TA,Gd,Unf,RFn,AllPub,TA,None,New,Typ,TA,VinylSd,VinylSd,TA,RL
493,494,0,1269,1,1,3,1,6,1,1960,1960,6,1269,5,0,0,0,0,0,0,0,6,2008,7931,20,0,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,FuseA,70.0,1964.0,0.0,374.0,532.0,363.0,1269.0,0.0,0.0,1.0,308.0,Fa,LwQ,No,Detchd,TA,TA,BLQ,Unf,AllPub,TA,None,WD,Typ,TA,Wd Sdng,BrkFace,TA,RL
494,495,0,886,1,0,2,1,4,0,1996,1938,8,886,5,144,20,80,0,0,0,0,12,2009,5784,30,0,Y,Gd,Normal,Pave,Reg,Lvl,Inside,Gtl,OldTown,Artery,Y,Norm,1Story,Gable,CompShg,TA,TA,BrkTil,GasA,1Fam,FuseA,50.0,1938.0,0.0,0.0,0.0,190.0,190.0,0.0,0.0,1.0,273.0,Gd,Unf,No,Attchd,TA,Fa,Unf,Unf,AllPub,TA,None,WD,Typ,TA,MetalSd,MetalSd,TA,RM
495,496,0,720,1,0,2,1,4,0,1950,1920,5,720,4,0,523,115,0,0,0,0,11,2009,7879,30,0,N,TA,Abnorml,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,N,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,FuseA,60.0,1937.4967041015625,0.0,495.0,0.0,225.0,720.0,0.0,0.0,0.0,0.0,Gd,Unf,No,Detchd,TA,TA,Rec,Unf,AllPub,TA,None,WD,Typ,TA,Wd Sdng,Wd Sdng,TA,C (all)
